"Subject";"Country";"entry";"nowcast_year";"nowcast_month";"nowcast";"Model"
"EXTRA_IMPORT";"AT";1;2024;12;3545.69450350752;"TRAMO_MV1"
"EXTRA_IMPORT";"BE";1;2024;12;15215.3587107633;"TRAMO_MV1"
"EXTRA_IMPORT";"BG";1;2024;12;1987.68538245021;"TRAMO_MV1"
"EXTRA_IMPORT";"HR";1;2024;12;802.941599013497;"TRAMO_MV1"
"EXTRA_IMPORT";"CY";1;2024;12;380.29124321779;"TRAMO_MV1"
"EXTRA_IMPORT";"CZ";1;2024;12;4811.57353712476;"TRAMO_MV1"
"EXTRA_IMPORT";"DK";1;2024;12;3116.00195374008;"TRAMO_MV1"
"EXTRA_IMPORT";"EE";1;2024;12;313.944260681958;"TRAMO_MV1"
"EXTRA_IMPORT";"FI";1;2024;12;1998.18963790185;"TRAMO_MV1"
"EXTRA_IMPORT";"FR";1;2024;12;20911.1657662393;"TRAMO_MV1"
"EXTRA_IMPORT";"DE";1;2024;12;37899.4877982166;"TRAMO_MV1"
"EXTRA_IMPORT";"EL";1;2024;12;3385.67083929385;"TRAMO_MV1"
"EXTRA_IMPORT";"HU";1;2024;12;3160.90078097354;"TRAMO_MV1"
"EXTRA_IMPORT";"IE";1;2024;12;7223.52405436903;"TRAMO_MV1"
"EXTRA_IMPORT";"IT";1;2024;12;18609.3559938364;"TRAMO_MV1"
"EXTRA_IMPORT";"LV";1;2024;12;322.481483272524;"TRAMO_MV1"
"EXTRA_IMPORT";"LT";1;2024;12;1088.33496983847;"TRAMO_MV1"
"EXTRA_IMPORT";"LU";1;2024;12;140.956309045043;"TRAMO_MV1"
"EXTRA_IMPORT";"MT";1;2024;12;244.585314345019;"TRAMO_MV1"
"EXTRA_IMPORT";"NL";1;2024;12;36051.5073778114;"TRAMO_MV1"
"EXTRA_IMPORT";"PL";1;2024;12;9922.64736807112;"TRAMO_MV1"
"EXTRA_IMPORT";"PT";1;2024;12;2380.87851068371;"TRAMO_MV1"
"EXTRA_IMPORT";"RO";1;2024;12;3026.52496916952;"TRAMO_MV1"
"EXTRA_IMPORT";"SK";1;2024;12;1687.51379564361;"TRAMO_MV1"
"EXTRA_IMPORT";"SI";1;2024;12;3770.14596012079;"TRAMO_MV1"
"EXTRA_IMPORT";"ES";1;2024;12;14634.1675647243;"TRAMO_MV1"
"EXTRA_IMPORT";"SE";1;2024;12;4796.53308225854;"TRAMO_MV1"
"EXTRA_IMPORT";"AT";2;2024;12;3344.7578795814;"TRAMO_UV"
"EXTRA_IMPORT";"BE";2;2024;12;14286.9121621962;"TRAMO_UV"
"EXTRA_IMPORT";"BG";2;2024;12;1942.99585971187;"TRAMO_UV"
"EXTRA_IMPORT";"HR";2;2024;12;727.753651400672;"TRAMO_UV"
"EXTRA_IMPORT";"CY";2;2024;12;418.732599152285;"TRAMO_UV"
"EXTRA_IMPORT";"CZ";2;2024;12;4794.8131379941;"TRAMO_UV"
"EXTRA_IMPORT";"DK";2;2024;12;3025.97600000949;"TRAMO_UV"
"EXTRA_IMPORT";"EE";2;2024;12;328.82114176944;"TRAMO_UV"
"EXTRA_IMPORT";"FI";2;2024;12;1999.57832177655;"TRAMO_UV"
"EXTRA_IMPORT";"FR";2;2024;12;20795.0121192492;"TRAMO_UV"
"EXTRA_IMPORT";"DE";2;2024;12;36788.4116656557;"TRAMO_UV"
"EXTRA_IMPORT";"EL";2;2024;12;3297.95661799455;"TRAMO_UV"
"EXTRA_IMPORT";"HU";2;2024;12;3112.79006068223;"TRAMO_UV"
"EXTRA_IMPORT";"IE";2;2024;12;6538.05160805649;"TRAMO_UV"
"EXTRA_IMPORT";"IT";2;2024;12;18096.0591102019;"TRAMO_UV"
"EXTRA_IMPORT";"LV";2;2024;12;318.219494512128;"TRAMO_UV"
"EXTRA_IMPORT";"LT";2;2024;12;1060.31159769947;"TRAMO_UV"
"EXTRA_IMPORT";"LU";2;2024;12;142.948895813448;"TRAMO_UV"
"EXTRA_IMPORT";"MT";2;2024;12;245.140844904568;"TRAMO_UV"
"EXTRA_IMPORT";"NL";2;2024;12;36097.6713047928;"TRAMO_UV"
"EXTRA_IMPORT";"PL";2;2024;12;9993.20759885248;"TRAMO_UV"
"EXTRA_IMPORT";"PT";2;2024;12;2417.43759655446;"TRAMO_UV"
"EXTRA_IMPORT";"RO";2;2024;12;2969.73160159637;"TRAMO_UV"
"EXTRA_IMPORT";"SK";2;2024;12;1736.93453840944;"TRAMO_UV"
"EXTRA_IMPORT";"SI";2;2024;12;3699.48421383596;"TRAMO_UV"
"EXTRA_IMPORT";"ES";2;2024;12;14593.7331014634;"TRAMO_UV"
