"Subject";"Country";"entry";"nowcast_year";"nowcast_month";"nowcast";"Model"
"EXTRA_IMPORT";"AT";1;2025;3;3718.27289508307;"TRAMO_MV1"
"EXTRA_IMPORT";"BE";1;2025;3;14913.6610019455;"TRAMO_MV1"
"EXTRA_IMPORT";"BG";1;2025;3;1962.0035583286;"TRAMO_MV1"
"EXTRA_IMPORT";"HR";1;2025;3;775.332866825198;"TRAMO_MV1"
"EXTRA_IMPORT";"CY";1;2025;3;444.671835365623;"TRAMO_MV1"
"EXTRA_IMPORT";"CZ";1;2025;3;5124.24442002498;"TRAMO_MV1"
"EXTRA_IMPORT";"DK";1;2025;3;3870.98965826715;"TRAMO_MV1"
"EXTRA_IMPORT";"EE";1;2025;3;280.012124940735;"TRAMO_MV1"
"EXTRA_IMPORT";"FI";1;2025;3;1615.06807662237;"TRAMO_MV1"
"EXTRA_IMPORT";"FR";1;2025;3;22288.6806759641;"TRAMO_MV1"
"EXTRA_IMPORT";"DE";1;2025;3;39978.7097233054;"TRAMO_MV1"
"EXTRA_IMPORT";"EL";1;2025;3;3564.55861796468;"TRAMO_MV1"
"EXTRA_IMPORT";"HU";1;2025;3;3487.20331477639;"TRAMO_MV1"
"EXTRA_IMPORT";"IE";1;2025;3;6622.06000423259;"TRAMO_MV1"
"EXTRA_IMPORT";"IT";1;2025;3;23273.604774895;"TRAMO_MV1"
"EXTRA_IMPORT";"LV";1;2025;3;328.11194804459;"TRAMO_MV1"
"EXTRA_IMPORT";"LT";1;2025;3;1178.44926466746;"TRAMO_MV1"
"EXTRA_IMPORT";"LU";1;2025;3;153.663262270757;"TRAMO_MV1"
"EXTRA_IMPORT";"MT";1;2025;3;252.146398141879;"TRAMO_MV1"
"EXTRA_IMPORT";"NL";1;2025;3;37549.4754485739;"TRAMO_MV1"
"EXTRA_IMPORT";"PL";1;2025;3;10414.4088285388;"TRAMO_MV1"
"EXTRA_IMPORT";"PT";1;2025;3;2070.29628847687;"TRAMO_MV1"
"EXTRA_IMPORT";"RO";1;2025;3;3341.19886836247;"TRAMO_MV1"
"EXTRA_IMPORT";"SK";1;2025;3;1783.94046528057;"TRAMO_MV1"
"EXTRA_IMPORT";"SI";1;2025;3;3733.25510477141;"TRAMO_MV1"
"EXTRA_IMPORT";"ES";1;2025;3;17361.6853322415;"TRAMO_MV1"
"EXTRA_IMPORT";"SE";1;2025;3;5007.39013152283;"TRAMO_MV1"
"EXTRA_IMPORT";"AT";2;2025;3;3808.86115803942;"TRAMO_UV"
"EXTRA_IMPORT";"BE";2;2025;3;15650.580988502;"TRAMO_UV"
"EXTRA_IMPORT";"BG";2;2025;3;1868.43545877642;"TRAMO_UV"
"EXTRA_IMPORT";"HR";2;2025;3;956.399299587072;"TRAMO_UV"
"EXTRA_IMPORT";"CY";2;2025;3;490.739479245361;"TRAMO_UV"
"EXTRA_IMPORT";"CZ";2;2025;3;5231.42539249423;"TRAMO_UV"
"EXTRA_IMPORT";"DK";2;2025;3;4009.52980507851;"TRAMO_UV"
"EXTRA_IMPORT";"EE";2;2025;3;314.973108732462;"TRAMO_UV"
"EXTRA_IMPORT";"FI";2;2025;3;1651.26745788826;"TRAMO_UV"
"EXTRA_IMPORT";"FR";2;2025;3;21688.8928668737;"TRAMO_UV"
"EXTRA_IMPORT";"DE";2;2025;3;41348.1323719495;"TRAMO_UV"
"EXTRA_IMPORT";"EL";2;2025;3;3376.80306777757;"TRAMO_UV"
"EXTRA_IMPORT";"HU";2;2025;3;3444.67594778631;"TRAMO_UV"
"EXTRA_IMPORT";"IE";2;2025;3;6871.30979551652;"TRAMO_UV"
"EXTRA_IMPORT";"IT";2;2025;3;23147.6542120383;"TRAMO_UV"
"EXTRA_IMPORT";"LV";2;2025;3;323.481553066758;"TRAMO_UV"
"EXTRA_IMPORT";"LT";2;2025;3;1212.98323296648;"TRAMO_UV"
"EXTRA_IMPORT";"LU";2;2025;3;152.162437056988;"TRAMO_UV"
"EXTRA_IMPORT";"MT";2;2025;3;225.967651897608;"TRAMO_UV"
"EXTRA_IMPORT";"NL";2;2025;3;36747.6647100212;"TRAMO_UV"
"EXTRA_IMPORT";"PL";2;2025;3;10722.6709901294;"TRAMO_UV"
"EXTRA_IMPORT";"PT";2;2025;3;2131.23843782271;"TRAMO_UV"
"EXTRA_IMPORT";"RO";2;2025;3;3344.70042968366;"TRAMO_UV"
"EXTRA_IMPORT";"SK";2;2025;3;1730.99944563046;"TRAMO_UV"
"EXTRA_IMPORT";"SI";2;2025;3;3628.03278637425;"TRAMO_UV"
"EXTRA_IMPORT";"ES";2;2025;3;17210.2884792483;"TRAMO_UV"
"EXTRA_IMPORT";"SE";2;2025;3;5196.41415701609;"TRAMO_UV"
"EXTRA_IMPORT";"AT";3;2025;3;3763.56702656125;"TRAMO_AVG"
"EXTRA_IMPORT";"BE";3;2025;3;15282.1209952237;"TRAMO_AVG"
"EXTRA_IMPORT";"BG";3;2025;3;1915.21950855251;"TRAMO_AVG"
"EXTRA_IMPORT";"HR";3;2025;3;865.866083206135;"TRAMO_AVG"
"EXTRA_IMPORT";"CY";3;2025;3;467.705657305492;"TRAMO_AVG"
"EXTRA_IMPORT";"CZ";3;2025;3;5177.83490625961;"TRAMO_AVG"
"EXTRA_IMPORT";"DK";3;2025;3;3940.25973167283;"TRAMO_AVG"
"EXTRA_IMPORT";"EE";3;2025;3;297.492616836599;"TRAMO_AVG"
"EXTRA_IMPORT";"FI";3;2025;3;1633.16776725531;"TRAMO_AVG"
"EXTRA_IMPORT";"FR";3;2025;3;21988.7867714189;"TRAMO_AVG"
"EXTRA_IMPORT";"DE";3;2025;3;40663.4210476275;"TRAMO_AVG"
"EXTRA_IMPORT";"EL";3;2025;3;3470.68084287113;"TRAMO_AVG"
"EXTRA_IMPORT";"HU";3;2025;3;3465.93963128135;"TRAMO_AVG"
"EXTRA_IMPORT";"IE";3;2025;3;6746.68489987456;"TRAMO_AVG"
"EXTRA_IMPORT";"IT";3;2025;3;23210.6294934666;"TRAMO_AVG"
"EXTRA_IMPORT";"LV";3;2025;3;325.796750555674;"TRAMO_AVG"
"EXTRA_IMPORT";"LT";3;2025;3;1195.71624881697;"TRAMO_AVG"
"EXTRA_IMPORT";"LU";3;2025;3;152.912849663872;"TRAMO_AVG"
"EXTRA_IMPORT";"MT";3;2025;3;239.057025019743;"TRAMO_AVG"
"EXTRA_IMPORT";"NL";3;2025;3;37148.5700792975;"TRAMO_AVG"
"EXTRA_IMPORT";"PL";3;2025;3;10568.5399093341;"TRAMO_AVG"
"EXTRA_IMPORT";"PT";3;2025;3;2100.76736314979;"TRAMO_AVG"
"EXTRA_IMPORT";"RO";3;2025;3;3342.94964902306;"TRAMO_AVG"
"EXTRA_IMPORT";"SK";3;2025;3;1757.46995545551;"TRAMO_AVG"
"EXTRA_IMPORT";"SI";3;2025;3;3680.64394557283;"TRAMO_AVG"
"EXTRA_IMPORT";"ES";3;2025;3;17285.9869057449;"TRAMO_AVG"
"EXTRA_IMPORT";"SE";3;2025;3;5101.90214426946;"TRAMO_AVG"
"EXTRA_IMPORT";"AT";5;2025;3;3827.86057779638;"TRAMO_MV2"
"EXTRA_IMPORT";"BE";5;2025;3;14699.1718724264;"TRAMO_MV2"
"EXTRA_IMPORT";"BG";5;2025;3;1970.99980315692;"TRAMO_MV2"
"EXTRA_IMPORT";"HR";5;2025;3;780.953251698473;"TRAMO_MV2"
"EXTRA_IMPORT";"CY";5;2025;3;457.132818224862;"TRAMO_MV2"
