"Subject";"Country";"entry";"nowcast_year";"nowcast_month";"nowcast";"Model"
"EXTRA_IMPORT";"AT";1;2024;11;3708.46029465534;"TRAMO_MV1"
"EXTRA_IMPORT";"BE";1;2024;11;14331.2204097979;"TRAMO_MV1"
"EXTRA_IMPORT";"BG";1;2024;11;1900.01305963018;"TRAMO_MV1"
"EXTRA_IMPORT";"HR";1;2024;11;786.700282012714;"TRAMO_MV1"
"EXTRA_IMPORT";"CY";1;2024;11;374.982840096424;"TRAMO_MV1"
"EXTRA_IMPORT";"CZ";1;2024;11;5655.9813192179;"TRAMO_MV1"
"EXTRA_IMPORT";"DK";1;2024;11;3278.07483208891;"TRAMO_MV1"
"EXTRA_IMPORT";"EE";1;2024;11;274.278317645327;"TRAMO_MV1"
"EXTRA_IMPORT";"FI";1;2024;11;1826.09728673084;"TRAMO_MV1"
"EXTRA_IMPORT";"FR";1;2024;11;21111.2993752191;"TRAMO_MV1"
"EXTRA_IMPORT";"DE";1;2024;11;38498.2278115254;"TRAMO_MV1"
"EXTRA_IMPORT";"EL";1;2024;11;3500.5609625974;"TRAMO_MV1"
"EXTRA_IMPORT";"HU";1;2024;11;3526.0230477727;"TRAMO_MV1"
"EXTRA_IMPORT";"IE";1;2024;11;7200.00466807042;"TRAMO_MV1"
"EXTRA_IMPORT";"IT";1;2024;11;18918.7525391564;"TRAMO_MV1"
"EXTRA_IMPORT";"LV";1;2024;11;327.870207527533;"TRAMO_MV1"
"EXTRA_IMPORT";"LT";1;2024;11;1124.46502020831;"TRAMO_MV1"
"EXTRA_IMPORT";"LU";1;2024;11;148.181404518858;"TRAMO_MV1"
"EXTRA_IMPORT";"MT";1;2024;11;253.752255194897;"TRAMO_MV1"
"EXTRA_IMPORT";"NL";1;2024;11;37431.8482125657;"TRAMO_MV1"
"EXTRA_IMPORT";"PL";1;2024;11;10913.21418089;"TRAMO_MV1"
"EXTRA_IMPORT";"PT";1;2024;11;2160.77899795458;"TRAMO_MV1"
"EXTRA_IMPORT";"RO";1;2024;11;3019.27502387165;"TRAMO_MV1"
"EXTRA_IMPORT";"SK";1;2024;11;1857.60892492556;"TRAMO_MV1"
"EXTRA_IMPORT";"SI";1;2024;11;3692.50821455791;"TRAMO_MV1"
"EXTRA_IMPORT";"ES";1;2024;11;15231.2330611656;"TRAMO_MV1"
"EXTRA_IMPORT";"SE";1;2024;11;4878.83577215431;"TRAMO_MV1"
"EXTRA_IMPORT";"AT";2;2024;11;3844.67985947358;"TRAMO_UV"
"EXTRA_IMPORT";"BE";2;2024;11;14229.2876755562;"TRAMO_UV"
"EXTRA_IMPORT";"BG";2;2024;11;1791.24795226665;"TRAMO_UV"
"EXTRA_IMPORT";"HR";2;2024;11;766.616295734775;"TRAMO_UV"
"EXTRA_IMPORT";"CY";2;2024;11;372.127220463732;"TRAMO_UV"
"EXTRA_IMPORT";"CZ";2;2024;11;5686.01845202174;"TRAMO_UV"
"EXTRA_IMPORT";"DK";2;2024;11;3254.63828393785;"TRAMO_UV"
"EXTRA_IMPORT";"EE";2;2024;11;274.598207213015;"TRAMO_UV"
"EXTRA_IMPORT";"FI";2;2024;11;1838.0628995111;"TRAMO_UV"
"EXTRA_IMPORT";"FR";2;2024;11;20777.8876409428;"TRAMO_UV"
"EXTRA_IMPORT";"DE";2;2024;11;40152.9733394788;"TRAMO_UV"
"EXTRA_IMPORT";"EL";2;2024;11;3409.20748759494;"TRAMO_UV"
"EXTRA_IMPORT";"HU";2;2024;11;3508.38355999275;"TRAMO_UV"
"EXTRA_IMPORT";"IE";2;2024;11;6470.52323881746;"TRAMO_UV"
"EXTRA_IMPORT";"IT";2;2024;11;19702.0719094122;"TRAMO_UV"
"EXTRA_IMPORT";"LV";2;2024;11;321.134473264536;"TRAMO_UV"
"EXTRA_IMPORT";"LT";2;2024;11;1084.53060416867;"TRAMO_UV"
"EXTRA_IMPORT";"LU";2;2024;11;148.552607665713;"TRAMO_UV"
"EXTRA_IMPORT";"MT";2;2024;11;241.981919907304;"TRAMO_UV"
"EXTRA_IMPORT";"NL";2;2024;11;38841.3290582317;"TRAMO_UV"
"EXTRA_IMPORT";"PL";2;2024;11;10967.6810347687;"TRAMO_UV"
"EXTRA_IMPORT";"PT";2;2024;11;2173.23937462267;"TRAMO_UV"
"EXTRA_IMPORT";"RO";2;2024;11;2999.24144325883;"TRAMO_UV"
"EXTRA_IMPORT";"SK";2;2024;11;1990.76510100479;"TRAMO_UV"
"EXTRA_IMPORT";"SI";2;2024;11;3702.63769523442;"TRAMO_UV"
"EXTRA_IMPORT";"ES";2;2024;11;15772.4774686743;"TRAMO_UV"
